text	label
lol watch gopdebate like	neg
what shocker megynkelly stop giggle even at a damn presidential debate gopdebate	neg
conservative drag knock daughter abortion right protest pp day gopdebate	neg
what be love present d trump roxbury donaldtrump gopdebate	pos
the retweet presidential candidate tweet gopdebate come democrats amp	neu
wish god moderator ask dude uga quarterback battle gopdebate	neg
on say help gopdebate kasich answer night include	pos
dumbmasses idiocracy gopdebate	neg
sure huckabee deliver message imwithhuck gopdebate ccot tcot teaparty pjnet	pos
donald trump bad president excellent pro wrestler finish the trump card gopdebate	neg
follow question will nominate supreme court justice uphold marriage equality case gopdebate	neu
donald trump shooter mcgavin politicians gopdebate	pos
the medium leave disturbing comment trump megan kelly veiled threat	neg
love body shoot marco rubio ear gopdebate	neg
rush limbaugh megyn kelly know democrat candidate treat way megyn kelly treat trump foxnews gopdebate	neg
frank luntz gopdebate great news ted cruz	pos
ted cruz react fox news gop debate hannity gopdebate	neu
top gopdebate timestrump result here	neu
fox news take marching order rnc treatment cruz trump carson gopdebate	neg
the human embodiment gopdebate	neu
accord retweet candidate tweet gopdebate come republ http	neu
hope enjoy pander f gopdebate debate night how spoon feed pap taste	neu
the retweet presidential candidate tweet gopdebate come democrats amp twitter datum	neu
on fb post night gopdebate comment attack fox news attack trump	neg
native american friend kick white folk complain illegal gopdebate	neg
up gopdebate reaction	neu
trump want treat mexicans like white walker gopdebate	neg
argue hillary talk police brutality minute gopdebate	neg
carson color brain gopdebate	neg
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neu
rodney ocean city lifeguard president gopdebate	neu
this talk gopdebate	neg
instagram gaydayslosangele gopdebate gurrlll	neu
bottom line fox news lose debate all candidate integrity gopdebate	neg
name winner gopdebate imwithhuck	pos
kinda like prom night lot anticipation fun moment last glad watch un	neg
megyn crack head open eat brain dr ben carson gopdebate	neu
gopdebate foxdebate donaldtrump megynkelly to start debate loaded sexist question unfair amp disgusting	neg
watch complain gopdebate night make glad watch criticalrole instead critter nocontest	neg
mean crash watch ever gopdebate	neg
have gopdebate hangover today so consume brain fry	neg
psalm	neu
consider trump patriarchy serious question gopdebate	neg
quick question god personally advise gopdebate candidate agree othe	neu
gopdebate reveal candidates terrifying fantasies about abortion tntvote ainf tlot t	neg
favorite moment night gopdebate	neg
fiorina single mistake strong argument detail excellent job gopdebate	pos
miss h suppose read whiner donald trump gopdebate	neg
and prove point bad journalist gopdebate describe right	neg
trump appear incompetent gopdebate nice	neg
some politician obsess w protect right fetus care right ppl alive strugglin	neg
if nyc turn discuss nyc politic gopdebate	neu
gopdebate money can buy love can trump	neu
shock party audience boo american soldier applaud rally cry mean people gopdebate	neg
donald trump amp hillary clinton deserve guess party nominate phony america deserve gopdebate	neu
after prime time mess f night visual thought real debate hrs earlier gopdebate tcot http	neu
talk thing gopdebate specifically complete massacre happen hand carly fiorina lwc	neg
debate heavily biased do that folk confused lol gopdebate	neg
retrospect like way respectfully listen candidate gopdebate picture very revealing	pos
ted cruz smart articulate man stage gopdebate most presidential	pos
donald trump start implode doubt supporter notice gopdebate	neg
yes and true religion woman unclean sexual distracter amp man hapless victim religion gopdebate htt	neg
gopdebate recap who win night by	neu
haha dream gopdebate	neg
so bestandbrightest cleveland stage twitter gopclowncar gopdebate	neu
ask good question track record pro abortion position answer obfuscation tr	neg
congratulation watch tonight gopdebate respond tomorrow start punk rock band	neg
see room white film apple product video gopdebate	neu
ted cruz look like ventriloquist dummy go lie freak gopdebate	neg
in gopdebate john kasich show alternative jeb bush say	neu
clown gopdebate	neg
gopdebate practice answer r impressive u look practice ignore do	neg
say regret have baby that kind read gopdebate tcot prolife	neg
russia amp china know email server congress gopdebate	neu
here fox news stream gopdebate night	neg
gopdebate ailes	neg
leader stupid politician stupid well popular message even like gopdebate	neg
check fresh political perspective blog blogger update constantly gopdebate	neu
the gop deuschbait day end winner gopdebate	neg
theworstpartofdepressionis gopdebate result watch gopclowncar crash smile	neg
and think party abraham lincoln slavery alive leave folk g	neg
foxnews focus group bias stooges moderate gopdebate foxnews lose viewer cnn msnbc cbs abc	neg
the gopdebate proved good neurosurgery deserving potus genius	pos
ted cruz win debate imo gopdebate early number suggest record audience yea people watch	pos
transcript here final text gopdebate	neu
basically gopdebate	neg
debate firework fox news donald trump gopdebate rednat	neu
carly fiorina write op ed ijreview performance night gopdebate	neg
even medium no win night gopdebate all man alienate base carly star	pos
zygote americans wining takeaway winner gopdebate thank sir	neg
gopdebate do cruz trump	neg
fox effort donaldtrump hope poll number catapult gopdebate	neg
and people rise kkkorgop gopdebate	neg
ted cruz think birth control abortion induce drug gopdebate	neg
purchase relieve duty gopdebate tcot	neg
gopdebate winner ass show question dumbass	neg
highlight video iowa debate party night part full vid gopdebate	neu
god deck gopdebate	neu
also loser dummy abort non superstar gopdebate	neg
like marco rubio beginning actually gopdebate	pos
even god roll eye response super jesus just say gopde	neg
hillary spend gopdebate kim kanye the three stooges	neu
hear fair tax gopdebate	neu
where find youtube compilation ridiculous thing say night gopdebate	neg
know tsunami drug exactly sound like great time drugsman gopdebate	neu
be fantastic debate on white house imwithhuck gopdebate	pos
just catch highlight gopdebate super depressing president	neg
thou shall lord vain in word leave debate cruise fergu	neg
be big fan watch nightly lib attack gopdebate nokellyfil	neg
who win be people talk picture gopdebate kardashian politics kanye	neu
so vine eye roll chris christie gopdebate night million loop	neg
the candidate gopdebate	neg
this image good sum thought night gopdebate	neg
think accidentally upload pic hillary instead gopdebate	neg
remember name esp white man orange foundation gopdebate die	neg
so minute leave debate hear police brutality mass incarceration ra	neg
admit pay hillary attend wedding jesus fangirl go the rock that dum	neg
here win gopdebate	neu
know chris wallace go hack play hand couple day gopdebate	neu
if think bad see get kkkorgop gopdebate	neg
pay attention pesky fact	neg
substantive vigorous reveal probably head gopdebate	pos
feminist complain temperature room form patriarchy trump slob	pos
gopdebate fact check julia marco rubio still fraud border security national security gt	neg
not fucking lgbt student struggle pay bill debs gopdebate	neg
gopdebate winner loser	neu
gopdebate trump hat fat people look mirror poor chris christe will challenge well know	neg
trump would pledge not run answer conservative cuz hes not tcot ccot gopdebate	neg
favorite gopdebate st repel ceiling deliver crush scorpion death drop	neg
goddamit donald soul fume heart orbit die sun make thing interesting fuck	neg
look good megynkelly natural gopdebate	neg
s truth join fight gopdebate	pos
the zone warn folk fox news commentator like megynkelly month relation gopdebate amp trump	neg
what go veteran gopdebate gopdebtate	neu
accord retweet candidate tweet gopdebate come republican	neu
donald trump give master class away sexism gopdebate gopclownshow	neg
suddenly resident ny jersey gopdebate	neg
think dad career naval officer amp progressive disagree mil exist break thing gopdebate	neg
lincoln chaffee photobomb snick gopdebate	neu
gopdebate like fox host democrat debate cand get soft ball question	neg
oh understand the movie idiocracy actually documentary gopdebate	neg
the real story collapse trump debate gopdebate	neg
kasich say yesterday want love respect everybody pretty mean career gop g	neg
here late night hot gopdebate short version abt trump rubio good bush bad	neu
trump overrate angry surprisingly good fucktrump gopdebate	neg
guess the bush fix be in gopdebate get the most	neg
trump shut down defund planned parenthood obamacare woot gopdebate	pos
last night debate opportunity hear moderator debate trump moderator lose gopdebate tcot c	neu
authenticity transparency cost entry today especially millennials teen gopdebate	neu
time conservative woman loud proud stop let hag sole narrative carly fiorina nail	neu
what scar gopdebate people break storm applause misogyny amp crazy talk	neg
last night focus group pick mike huckabee ted cruz winner	neu
publish fake fight fetuses funny hair gopdebate cartoon roundup	neg
proabort afraid fiorina articulate smart pro life a woman like threaten g	neg
supporter question what overused word answer oh a great day gopdebate htt	neu
completely agree the gopdebate feed facebook joke	neg
well play sure fauxnews watch clown night gopdebate chuckle	neu
trump answer business far certifiable disaster night right buy influence comme	neg
manner gopdebate	neg
win key takeaway foxdebate gopdebate sayfie tcot	pos
twitter users takeover gopdebate hashtag drag gop candidates kkkorgop	neu
who say kkkorgop need like jesse helms senate gopdebate	neu
really people upset amp amp fox people back trump gopdebate	neu
actually have life night good news live blogg gopdebate	neu
add walker loser category remember say gopdebate	neg
m the big winner gopdebate wakeupamerica	neu
what the american people hear guy amazed gopdebate outnumberedfnc	pos
gopdebate seriously be tone deaf deliberately be clue blow amp fan	neg
finally get trump look like boss nass starwars gopdebate	neg
gopdebate comment unanimous defund woman health care amp kill iran nuclear deal prefer mi	neg
what day night gopdebate google	pos
official warn die play gopdebate drinking game elect die	neu
generation look barbarian talk america killing preborn childr	neg
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neg
this gopdebate	neu
shorter proud embrace obama agenda amp expand government ohio rino gopdebate tcot teapart	neu
do know graduate stanford uofmaryland and mit know impressive gopdebate	pos
how time big debate guarantee slot wildcard base perf small debate gopdebate	neu
mock presidential election closing statement good train wreck gopdebate	neg
the photo rafael cruz eat bacon semiautomatic gayer sex wedding gop gopdebate tcot	neg
pledge kill commoncore amp restore common sense education family function feed function gopdebate ht	neu
top republican whitehouse white jesus gopdebate	neg
this men warehouse big night gopdebate clowncardumpsterfire	pos
if gop abortion case rape incest support birth pro birth pro li	neg
watch trump disgusting drop knee comment mention gopdebate trumpisapig fb	neg
honestly want hear ben carson gopdebate	neu
uhm fiorina question sexuality only gopdebate candidate mention cyber security regard china russia	neg
what mean spirited everyone boycott gopdebate	neg
watch advocate domestic spying nsa abandon amendment gopdebate seriously	neg
sure correct assessment record advocate rape incest exception	neu
just want good luck gopdebate candidate take stage shortly first debate	pos
this gopdebate pull gun shoot trump clear want	neg
watch gopdebate need highlight dumb shit say like ronaldraven lmao	neu
gopdebatecands mod trump run independent pick say	neg
what say gopdebate	neu
debate u moderator pathetic u attempt interview instead conduct gopdebate fail	neg
be gopdebate ask personal attack type question not cool	neg
ben carson say important thing brain half gop field disqualify gopdebate	neg
the liberal medium report debate neutral way bias sadly transparent gopdebate	neg
different picture different subject obvious similarity gopdebate	neg
gawd forbid gop candidate win as woman fear woman man power gopdebate	neg
follow amp gopdebate engage amp share opinion gopdebate	neu
hop productive gopdebate weed candidate blood bath entertainm	neg
one hour minute gopdebate drink be special aa chip	neg
gopdebate country unpatriotic	neg
velvetunderground friday soundtrack because jonstewart go gopdebate exist nostalgic sad	neg
pretty sure megynkelly weave embarrassed happen stage right gopdebate	neg
fnc honor megynkelly appointment unbiased moderator gopdebate but play attack dog interviewer role instead	neg
do anybody trump face rubio mention elchapo night the horror gopdebate	neg
the nra blacklist individual company buck orthodoxy offer measure reduce gun violence go	neg
chris christie pretty chill gopdebate	pos
who win gopdebate the real question thebiggestloser cnn foxdebate	neg
donald trump conservative gopdebate dumptrump	neg
only rosie donald trump take dig rosie during gopdebate crowd roars	neu
something gopdebate	neu
fox news keep hammer accord plan great carly fiorina night remember word say gopdebate	neg
repost night gopdebate	neu
trump short casino fail proud run casino ground trust equally smart decision c	neg
actually disappoint gopdebate performance as journalist amp attorney expect better that bs woul	neg
if close eye marco rubio matt damon actually person mattdamon gopdebate	neg
why say would apology believable gopdebate	neu
on substance rand paul best christie kreme nsa gopdebate standwithrand	pos
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neg
gopdebate jonvoyage thoughts event night tv include republican debate jon	neu
go stroke read hear word rhetoric time barf gopdebate	neg
what great gopdebate think republican party win thing great candidate	pos
gopdebate objective bias get way wonder agenda carry msm	neg
the big twist gopdebate swap body teenage son chinese earthquake yesterday morning	neu
beware scottwalker koch extremist scott walker get school neighbor gopde	neg
benedictcumberbatch show us instagram luv lazer straightoutta brooklyn fleek like gopdebate	pos
today gop crazy white dude darken theater destroy gopdebate	neg
oh yeah right ben carson gopdebate	neg
respond mid debate insult gopdebate	neu
big laugh gopdebate cc	neu
rush limbaugh think foxnews hit job trump gopdebate	neg
well yeah carsonwins imwithben winbenwin inittowinit	pos
if titanic iceberg sink gopdebate	neg
watch gopdebate look directly camera like the office	neu
favorite picture gopdebate night	neg
this time climate change come gopdebate	neu
gopdebate each candidate claim speak directly god	neu
any word god actual question pose group grownup gopdebate	neu
great article craziness night gopdebate	pos
three question ask be nice do gay ok no	neg
wishfulthinking gopdebate show plainly not prepare man woman lead nation	neg
like defend obnoxious buffoon call bimbo insult woman gopdebate	pos
how earn jeb gopdebate	neg
no guy trump shoot messenger meagan kelly night must habitual response gopdebate	neg
gopdebate	neu
jeb bush obama do not abandon iraq but leave on a timeline established by your brother jesus christ gopdebate	neg
fox trump financial practice shitty mess how differ will other people	neu
there winner gopdebate clear loser woman family	neu
who win gopdebate why candidate like can obvious	neu
executive order defund plan parenthood because important issue wtf gopdebate	neg
of course ask ben carson signature race relation question response gopdebate	neg
last night like oh gopdebate let boy takin abou what compton be streamm	neu
bet strong opinion watch debate history so gopdebate	neu
what black let cut commercial gopdebate	neg
talk racial issue ame wait break news scary russians tell us how you would scare the people best gopdebate	neg
gopdebate mission statement tell morepeople u love u neverknow need brogan	neu
facebook logo president gopdebate	neu
good good navyseal twice man	neg
closing statement gopdebate	neg
as governor florida defund plannedparenthood create culture life state gopdebate	pos
ben carson doctor maybe check audience pulse gopdebate	neg
write argue night good night gopde	pos
good close statement gopdebate	pos
substantive vigorous reveal probably head gopdebate	neu
why national debt increase instead decrease solve problem gopdebate inconsistent	neg
megan kelly voicemail go angry message tomorrow make friend stage tonig	neg
carefully avoid gopdebate finally hear comment lunchroom work sadface	neg
gopdebate jr new graham slogan can wait kill yo	neg
last night raise hand spoiled billionaire oligarch racist religious nut gopdebate	neg
here clip gopdebate	neg
yup this happen gopdebate republican teaparty conservative	neg
this manufacture hit job donald trump fox news class transparent pathetic make sick gop	neg
this trump fox news conflict conundrum like personification greed hate who root gopdebate	neg
this debate candidate pander god endorsement gopdebate	neg
dem terrified b c know conservative b president amp will able dismember baby amp sell body part gopdebate	neg
public policy gopdebate donaldtrump win	pos
little sick stomach watch gop debate not booze world handle monstrosity gopdebate	neg
donald trump refuses rule out third party run gop debate stage tcot gopdebate	neu
each gopdebate stag chair loser leave stand banish fighting pit mereen	neg
this rare instance agree performance gopdebate hurt	neg
need free acct kkkorgop legitimate convo highlight real concern g	neg
yeah dare birch stand woman issue so respect gopdebate	neg
gopdebate bingo card want play get square better watch	neg
across tv news aisle salute chris wallace smart sharp unflinching que	pos
gopdebate screw look transgend ppl serve country military	neg
this be everything gopdebate hillaryforpresident	pos
watch gopdebate night be	neg
cautiously optimistic feel morning gopdebate	pos
well giant depress hot	neg
go carly go carly go carly	pos
on voting rights act mention gopdebate sadly shocking that hrc take	neg
why say would apology believable gopdebate	neg
yes marco rubio actually say the iraq invasion be not a mistake gopdebate	neg
support shameful gopdebate	neg
hillary clinton right gopdebate	neu
takeaway mike huckabee go privatize military hire vogons gopdebate	neg
if elect good comic book villain president see donald trump gopdebate	neg
gopdebatecands mod trump run independent pick say real live person	neg
first gopdebate race home tv watchedfirst gop debate race	neu
thought watch political function feel like church and good way gopdebate	neg
for information visit kkkorgop gopdebate gop	neg
rand paul claim create bush interrupt brother	neg
thank megyn sure go talk gopdebate	pos
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neg
gopdebate comment unanimous defund woman health care amp kill iran nuclear deal prefer military solution	neg
lol trump gopdebate	neg
up gopdebate reaction	neu
hear word income equality climate change voting right gopdebate	neu
state congress will close background check loophole need president act gopdebate	neg
tune kellyfile live gopdebate	pos
hey word reproductive healthcare gopdebate	neu
gopdebate donald trump hat mexicans	neg
gopdebate spends less than a minute on police violence and black lives	neg
a lot candidate defend plannedparenthood mention away rapist parental right gopdebate	neg
cruzcrew amnesty of course most constitutionally sound candidate gopdebate	neu
remember call rand tireless defense blow hot air gopdebate	neu
very	pos
over past year see result obama clinton foreign policy lead disaster gopdeb	pos
proof gopdebate republicans need education separation church state	neg
ted cruz position fight fury trump unpredictability smart gopdebate	pos
who win gopdebate not woman	neg
love standwithrand gopdebate	neu
call party talk leverage sound like extortion pick lose gopdebate	neg
best post ever wtf quote night gop debate gif article gop debate quote gopdebate	neu
gopdebate after party update wait ben carson introduce twin brag hope	neu
trump say prepare amp true enuff tell gopdebate run	neg
gopdebate islamophobia begin	neg
whaah amp foxnew unfair ask question gopdebate	neg
seriously gopdebate	neg
advice gop candidate order think finish place jeb bush get pulse hurry gopdebate	neu
support shameful gopdebate	neg
see lot campaign conservative go win need consistent conservative gopdebate	pos
pick follower focus reduced cost ray bans past hour who know ray ban bot gopdebate joke	neu
ben carson ted cruz know win google search war gopdebate	pos
be democrats run all socialists gopdebate ohhillno uniteblue whyimnotvo	neu
rly disappointed questioning all aim provoking fight learn candidate plan	neg
doubt carlyfiorina stone lead country good direction gopdebate	pos
watch gopdebate morning incredibly clear people care	neg
check annotate night gopdebate	neu
base rhetoric assume donald trump look megyn kelly see miss	neg
trump invite hillary clinton wedding blast megyn kelly debate and republican gopdebate	neg
instagram shut acct post real quote gopdebate kkkorgop someone tell instagram	neg
donald trump get the wall idea game thrones gopdebate	neg
rubio god bless republicans kind candidate the democrats find gopdebate	pos
gopdebate reality so qualified potus	neg
all want know gopdebate favor make the masters national holiday	neu
apparently trump tell like guy handle tough question point utter hypocrisy	neg
big winner amp loser gopdebate moderation win app amp live streaming fail amp	neg
so sum entire gopdebate suppose clowncardumpsterfire	neu
then try lie us attorney appointment gopdebate	neg
want build wall gopdebate	neg
miss jon stewart gopdebate jonvoyage this	neu
amp valerie jarrett have dinner rupert middle nomorebush gopdebate	neu
gun violence cost americans annually gopdebate gunsense	neg
while like character candidate call like gopdebate ycot	pos
gopdebate gop marco rubio good zinger night fortunate good candidate dems	pos
if candidate speak mass incarceration thenewjimcrow hard vote	neu
bernie sanders live tweet gopdebate	neu
cue gopdebate why leader ask god speak macdebate	neu
multiple shot scott walker nod ben carson good part gopdebate the real strength gop	neu
watch gopdebate nite well ready trump united states mexchat monday p.m. et	neu
know make push vaginal canal tell duty woman	neg
ultimately liberal unhappy mean gop right gopdebate	neu
guess the bush fix be in gopdebate get the most	neg
plz google education ohio educate education gopdebate	neg
long term prison cost people commit assault homicide gun cost billion year gopdebate gunse	neg
politic stomach gopdebate	neu
republican admit science real why news gopdebate	neg
the night johnstewart sign tds kill bird stone gopdebate foxdebate no need comment	neg
wondered thing and trump mention firing recent diatribe surprised diss gopdebate	neg
sam dubose tamir rice john crawford die kasichs state dodge police brutality question gopde	neg
why run for president gopdebate	neu
who heck ronald raven gopdebate	neg
focus group actually like donald trump person businessman but candidate	neg
instead fight focus hillaryclinton tell post	neu
the gopdebate show how foxnews enforces republican orthodoxy	neg
tune talk gopdebate thedailyshow gronk bus llc dream job yordano ventura	neu
who win gopdebate billionaire amp banker who lose the rest debatewithbernie	neg
very	neu
new candy crowley blunder badly fox expose gopdebate	neg
trump rand paul get less than half time the during gop debate gopdebate trump	neg
genuinely impress thank thoughtful question woman foreign policy race gopdebate	pos
that all factcheck gopdebate	neg
gopdebate analysis who win imwithhuck	neu
trump hate concept abortion never need one gopdebate	neg
if want finish trump do not feed the troll fox news feed troll course banquet gopdebate	neg
gopdebate winner book dale cuban	pos
stop fit clown car gopdebate	neg
ben carson want proportional tax system base biblical model tithing gopdebate newsonenow rolan	neu
final question whose jesus isest gopdebate	neu
on immigrationreform gopdebate central americans mexicans true want electronic monitoring system	neu
trust tran solider protect freedom day lgbt gopdebate	pos
carlyfiorina know name opponent weakness strenghth state wanrt ask	pos
the average cost taxpayer single gun homicide nearly gopdebate gunsense	neu
agree marco rubio help gopdebate	pos
helen lovejoy voice somebody please think of the christian gopdebate	neg
fact wasnt even a debate at all literally pundit say remember time say x bish bout	neg
msnbc chris christie rand paul feud tense national security face gopdebate	neg
oh yes get right feelthebern gopdebate	neu
all gop candidate go klan rally debate gopdebate kkkorgop	neg
surprised people pick candidate listen amp play field good field	neu
how conservative possibly support candidate donate to asinine tcot ccot gopdebat	neg
gopdebate scottwalker war monger night walker cold war trump spanish american all states rights civil war idiots	neg
liberal ecstatic that hand good reality see gopdebate	neg
imo target biased attack no choice b defen could offer real subsatnce gopdebate	pos
amen like culture life like get shoot police blacklivesmatter gopdebate	neg
montel williams just endorsed john kasich for	pos
just read early morning twitter rant reason recommend mix drug alcohol gopdebate	neg
johnkasich hawk hat twitter gopdebate foxdebate socialmedia retweet realdonaldtrump marcorubio	neu
ran paul eye roll point gopdebate	neu
hooray fox news gopdebate	pos
carlyfiorina will tier debate gopdebate	neu
muggle joke gopdebate	neg
criminal felon include domestic abuser advantage america lax gun law arm gopdebat	neu
fear amp loathing gopdebate tcot pjnet foxnew gopclowncar	neg
huckabee need banish department education voter educate gopdebate	neg
when say t sake argument letmeplaythedevilsadvocate mean amp better gopdebate kellyfile	pos
love exasperate look jeb face gopdebate like keep think be take seriously	neg
anyone vote chris tcot	neu
different kind republican gopdebate need contrast instead panderi	pos
can someone photoshop album cover chris christie smooth jazz masterpiece the hugs that remember gopdebate	neu
wide open head electric opening debates gopdebate	neu
so kelly night stop clock gopdebate	neu
the candidate ask hear god american citizen mean come gopdebate	neu
other down with the epa gopdebate	neg
ben carson brain surgeon perform lobotomy gopdebate	neg
the gop debate charted word word gopdebate	neu
yes and true religion woman unclean sexual distracter amp man hapless victim religion gopdebate	neg
bush obama administration propose law close terror gap nra fight effort close gopdeb	neg
climatechange non issue gopdebate primary season great read input	neg
zinger treat woman like human being political correctness gopdebate	neg
go ronda rousey posterior childish comeback	neg
interesting al arabiya coverage gopdebate	neu
wrong epicfail attack start there fair balanced gopdebate ht	neg
the perfect remedy gopdebate hangover ff	pos
over past year military endure suicide epidemic troop death involve gun gopd	neg
at gopdebate jindal pledges to sign executive order specifically protect christians from gays	neu
take minute figure channel fox news gopdebate	neu
excellent wow stopcommoncore commoncorenew homeshool tcot ccot gopdebate iowa	pos
the consensus blow chance host gopdebate the moderator blow question	neg
this morning recap elephant room good recap time gopdebate skimmriffic	neg
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neg
gopdebate do cruz trump trump last night	neu
andrea mitchell bring la raza express disappointed gopdebate in news dog bite man	neg
trump flaunt wealth literally have good idea good leader gross gopde	neg
post debate fuck hood chevy rockhardforamerica gopdebate	neu
why are we talk about god in a p o l i t c a l debate gopdebate debatewithbernie	neg
kicked butt amp look fabulous freedom	pos
terror gap mean terrorist pass background check buy gun licensed gun dealer online gun gopde	neg
rein wall street candidate commit principle wwomd gopdebate	pos
make mad moderator intentionally turn debate personal attack gotcha question gopdebate	neg
charleskrauthammer fossil love megynkelly mind fro	neu
where t cruz gopdebate fox news unfair softball rubio kasich jeb get unfair question	neg
the gop candidate discuss illegal immigration pure theater except theater create job gopdebate	neg
instead pick fight republicans bring fight gopdebate	neu
gopdebate foxnews megynkelly chriswallace winner result debate socialistsdemocrats thank foxnews debacle	neu
this get boring someone bring gay harpoon gopdebate	neg
believe single human entitle protection law vote	neu
and come candidate arrive gopdebate	neg
serious q do civilized interpret nation allow election turn circus clown gopdebate	neg
gop party hunger demagog food fighter morningjoe	neg
bush know happen low education standard this gopdebate	neg
more news like soundtrack riot police saxophone turn back protesters	neg
what medium treat barack obama like fox journalist treat donald trump tco	neg
nyt assesment gopdebate performance make matter standwithrand	pos
winner of tonight two gopdebate	pos
and gopdebate	neu
if conspiracy guy fox want hurt trump ask question hurt cruz not ask questi	neg
like satire relation sketch comedy gopdebate	neg
one thing gopdebate night donaldtrump pretty screw chance president	neg
how deny existence shape country plan run raceblindness bencarson gopdebate	neg
democrat progress gopdebate	neu
why lie us attorney start appointment date gopdebate too easy fact check	neg
wait trump declare	neg
ignorant obnoxious repulsive and intolerable donald trump pure joke americans let clown president gopdebate	neg
state choose life license plate yay do little jeb want gold star come mommy hug gopdebate	neg
the real voice gop gopdebate mad parrot ha	neg
try watch gopdebate night keep hear fart noise	neg
like senator gopdebate	pos
view buffoon schoolyard bully function normal society gopdebate	neg
new amp post gopdebate discussion	neu
do gopdebate promotion relegation like fiorina move premiership walker go debate championship	neg
retweet amy mek people network gopdebate	neg
how cnn hillary pay moderate tonight debate gopdebate	neg
why gopdebate change gobdebate	neu
surprised rick perry debate think ankle bracelet boundary gopdebate	neg
ticket circus check night entertainment need thank gop gopdebate	neu
so bash trump debate this destroy trump debate but trump stand gopdebate	pos
watch night gopdebate be civil right climate change	neu
okay listen amazing night girlpower gopdebate	pos
shit son get tell stfu gopdebate hahahahaha	neg
just tap anger mean create right fight weary divider gopdebate foxnews	neg
give credit think gopdebate moderator great job take candidate	pos
loathe faux nooz kudo kelly go da donald misogynistic bloviating xenophobic carnival barker gopdebate	neg
sure the other gop stage looked nice amp polished but america tired shin rolls royce w no engine gopdebate	neg
time tone job trump gopdebate	pos
trump absolutely control someone send clip share what say moderator gopdeba	neg
clear boost ugh no like	neg
hat strong independent woman shocked tell daughter dick mouth amp hush gopdebate	neg
gopdebate hot mess amp foxnews get blame setup gop crush trump ignore cruz amp prop jeb	neg
see immigration proposal plan gopdebate	neg
after watch gopdebate today feel proud american amp champion amp leader	pos
if hear an explosion during the gopdebate do worry just the crazy meter blow off the wall http	neg
incom hot gopdebate	neu
never help latino gopdebate	neg
this debate push trump lift common core jeb silence cruz gopdebate	neg
think have average intelligence watch night gopdebate feel like genius also sad	neg
so glad people finally appreciate honesty get honesty handle battle scar prove gopdebate	pos
so night clowncar debate movie pop head reason tytlive gopdebate	neg
big loser night unwavering amp unapologetic position violate constitutional win msg gopdebate	neg
easily win night gopdebate	neu
do want trump run party do supporter reason feel aggrieved opportunity blow gopdebate	neg
the democrats wrong grow economy create job gopdebate	pos
debate moderator unprofessional handling debate act like go	neg
when find mush push agree jack great motto life night gopdebate	neg
be angry poll all local state federal election gopdebate	neu
after gopdebate yaskween	pos
gopdebate start scottwalker realdonaldtrump jebbush marcorubio bencarson socialmedia retweet	neu
trump amp co draw nba finals type viewership gopdebate murica win	pos
post video arrive	neu
get warrant gopdebate standwithrand	neu
have attend amp announcement assure mention illegal immigration priorit	pos
chris christie rand paul feud tense national security face gopdebate getty	neg
get lot hatemail tonight gopdebate	neg
payasoorpresident need trend gopdebate	neu
phew tune gopdebate time	neu
think alliance order this political powerhouse foxnewsdebate gopdebate	pos
want cult personality rating substance debate gopdebate	neg
no trans right education reform minimum wage reform police brutality healthcare reform but war isis	neg
john kasich standout performance gopdebate experience	pos
gopdebate do cruz trump trump	neu
how purport christian love thy neighbor verbally eviscerate opponent gopdebate	neg
lol of course think win gopdebate tcot	neg
lmao country fuck doom all gopdebate candidate evil hope work barn instead	neg
think single candidate distinguish night amp think trump expect gopdebate	neg
a shocking photo take sewer ohio gopdebate night	neg
cruzcrew tune gopdebate	neu
god hope field get small soon gopdebate toomanytodraw	neg
give intelligent answer entitlement night get right gopdebate	pos
utmost danger society religion party political dispute gopdebate	neu
gopdebate verb speak act evasive way synonyms evasive beat bush hedge	neu
response chinese hacking option consider gopdebate per	neu
if cut wide shot charles manson gopdebate	neg
when hillaryclinton call man fat pigs dogs slobs and disgusting gopdebate	neg
will hear infrastructure let water infrastructure gopdebate tell plan invest	neg
really impressed carson senator rubio tonight gopdebate	pos
remember give and billayers respect gopdebate candidatesick	neg
the gopdebate tell real time sketch cleveland politic	neu
as point gopdebate huge audience poc ready learn what learn scary at best tone deaf	neg
which new idea gopdebate offer night	neu
gopdebate so think donald trump minute candidate do change	neu
the good closing statement gopdebate	pos
the photo end chrischristie presidential hope gopdebate bat nea njea edchat	neg
the debate care wedontfactcheck gopdebate http	neg
think come surprise bobby jindal jv squad opening act gopdebate	neu
gopdebate live tweet feed fire	neu
clearly know baby inside mother womb person moment conception gopd	neu
if like atlantic city love america gopdebate	neu
so trump get trump whine like mama boy call bimbo gopdebate keepitupmegyn	neg
blacklivesmatter activists highlight white supremacist tie during last night gopdebate	neu
the world change fast gopdebate	neg
retweet twitter user call bimbo unbecoming gopdebate	neg
hey gopdebate infastructure crumble community what protect future	neg
wish cgi gopdebate candidate call trump helpful americans	neg
chrischristie blast sanctuary city find nose nj gopdebate fail foxnew http	neg
exactly gopdebate	neg
