text	label
if wrap mailman vote end debate ought drop gopdebates lzdebates	neu
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
stop illegal immigration close bridge crispie gopdebate	neu
the republican candidate close love god democrats just sayin gopdebate gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
gopdebates line night from rubio god bless candidate democrats find too funny	neg
oh race issue good gopdebate	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
these self righteous hypocrite try god shameless gopdebate	neg
do god super pac gopdebate	neu
fix va mammogram machine va hospital gopdebate	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
like add separation church state need stay way gopdebate	neg
walker god cut uw budget talk gopdebate	neu
receive word god everyday scripture gopdebates k	neu
no minority right mind vote gop candidate clue issue	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
dear friend like fun mad republicans treat people affor	neg
primary fox party set anoint man jeb canttrustabush http	neg
what christian litmus test let refer constitution shall gopdebates firstamendment freedomofreligion	neg
gopdebates star bae	neu
senator cruz word god just spit tequila damn megyn kelly expensive kind gopdebate	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
god brain veteran gopdebate	neu
here come chase facebook ask important question hurt forearm make jerk gesture gopdebate	neg
guy separation church state	neg
straight outta compton commercial fox news well play gopdebate	pos
these people need to have a seat gopdebate	neu
hey how absolutely fearful lol refuse ask	neg
god prez gopdebate	neu
no minority right mind vote gop candidate clue issue	neg
tell talk god god ronald reagan gopdebates fb	neg
no scott walker lash protester wisconsin arrest gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
vote candidate god speak directly gopdebate	neu
repeal replace benghazi gopdebate	neg
debatequestionswewanttohear debate gopdebates veteran want government bless veteran	pos
believe god prerequisite office presidency why talk gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
love some man feel like continue dictate woman step gopdebates catch fire mad	neg
the goddebates fs family friends facebook gopdebate	neu
pray god give candidate direct immediate response give debate halleloo gopdebates	neu
god love say oops forgive gopdebate	neg
many good man gop debate gopdebate gopdebates	pos
no scott walker lash protester wisconsin arrest gopdebates	neg
senator cruz word god just spit tequila damn megyn kelly expensive kind gopdebate	neu
bingo put article gopdebates	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
finally define conservative progressive thank carly fiorina gopdebates	pos
walker take protester in the name of god gopdebate	neu
veteran vice prez gopdebate	neu
what slip walker faith faith gopdebate	neg
walker take protester in the name of god gopdebate	neg
anyone claim hear morning fit hold office good med gopdebate	neg
which talk air hear voice head translate megyn kelly gopdebates	neu
pastors mailmen plumbers president gopdad gopdebate	neu
the candidate attack fox stop speak gopdebate	neg
scott walker certainly imperfect man involuntarily run finger bald spot gopdebate	neu
kasich dad mailman gopdebate	neu
hear gop candidate kasich say god want america succeed too bad want america fail gopdebate	pos
cancel primary fox party set amp anoint man jeb canttrustabush morningjoe	neg
do god super pac gopdebate	neu
please leave jesus gopdebate	neg
be primary debate pawnee town meeting gopdebate	neg
god prez gopdebate	neu
need control debate gopdebate gopdebates	pos
watch party minute gopdebates begin	neu
kasich booze talk think like man gopdebate	pos
why chris wallace ask politican finance money come gopdebate	neg
stand gopdebate	pos
from today time president year office arena gopdebates iava	pos
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
do god super pac gopdebate	neu
no minority right mind vote gop candidate clue issue	neg
have candidate receive word god presidential hopeful this america christian brotherhood america	neg
primary fox party set anoint man jeb canttrustabush http	neg
pastors mailmen plumbers president gopdad gopdebate	neu
so tran soldier die huckabee foot bill fulfil human being really go	neg
primary fox party set amp anoint man jeb canttrustabush	neg
believe mention human right night thx kasich gopdebate	pos
know god friend be glad count backer gopdebates	neu
gopdebates debatequestionswewanttohear debate god business seek righteousness simple	neu
kasich booze talk think like man gopdebate	pos
see think elite flacco thoseguysontheleft gopdebat	neg
have candidate receive word god presidential hopeful this america christian brotherhood america	neg
tedcruz head presidential debates go ted gopdebat	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
cancel primary fox party set amp anoint man jeb canttrustabush morningjoe http	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
need control debate gopdebate gopdebates	pos
father scarecrow mother raise child gopcandidat gopdebate	neu
why chris wallace ask politican finance money come gopdebate	neg
do god super pac gopdebate	neu
kasich believe miracle restore common sense bam win gopdebates christian	pos
know god friend be glad count backer gopdebates	pos
can send gopdebates blacklivesmatter	neu
shut debate have speak in minute have beg chance	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
can send gopdebates blacklivesmatter	neg
build moat instead gopdebate	neu
no minority right mind vote gop candidate clue issue gopdebate	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
gopdebates republican version tonight	neg
be want punch chris wallace face gopdebate gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
repeal replace benghazi gopdebate	neg
cruz say know candidate fruit trump listen gopdebates	neu
the purpose military kill people break thing gopdebates quote night	pos
a movement gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neu
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
the creepy blond commentator promise god come gopdebates break	neg
from watch gopdebates like blacklivesdontmatter bashing pbo fail policy impo	neg
one favorite thing gopdebates candidate see person thank amp	pos
pretty learn gopdebate	neg
pastor mailmen plumbers president gopdad gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
gopdebates will let tedcruz speak	pos
know frontrunner watch debate gopdebate gopdebates	neu
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
in hermetically seal bedchamber pat robertson tune gopdebates popcorn hand tell miracle	neu
amen let elect president fruit gopdebate	neu
have candidate receive word god presidential hopeful this america christian brotherhood america	neg
have candidate receive word god presidential hopeful this america christian brotherhood america	neg
twitter transcript talk tv set gopdebat	neu
tedcruz head presidential debates go ted gopdebat	pos
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
hear candidate talk god actually terrifying gopdebate	neg
good quote tonight still think fire leave whimp gopdebate	neg
gopdebates star bae	pos
here come chase facebook ask important question hurt forearm make jerk gesture gopdebate	pos
have candidate receive word god presidential hopeful this america christian brotherhood america	neg
wait snl weekend debate coverage gopdebates gopdebate	neg
why cruz disrespect why trump disrespect seem fox like rhinos day gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
yall better not lie about god s talk gopdebate	neg
if want defend life cruz sure die administration president gopdebate	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
dear ted cruz scripture lie good president that think gopdebates	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neu
now real nitty gritty god help candidate oh tell gopdebate	neu
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
from today time president year office arena gopdebates iava	neg
voice head question wordfromgodquestion gopdebates	neu
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
can send highlight gopdebates tomorrow old lady bed time kthanksbye	neu
these debate raise rating fox news afraid trump show gopdebate gopdeb	pos
seriously question gopdebates myeyesjustrolledouttamyhead	neg
from watch gopdebates like blacklivesdontmatter bashing pbo fail policy impo	neg
thank hold gopdebates now million people know good balance msn abc cbs	pos
repeal replace benghazi gopdebate	neu
tedcruz head presidential debates go ted gopdebat	pos
could candidate work like nawl gopdebate	neg
gopdebates like bunch loser work construction year old delusional	neg
church state close gopdebate	neg
anyone use god hate wolf sheep clothing matthew cruz huckabee man god gopdebate	neg
watch john kasich eat pre debate steak meat gopdebat gopteen	neu
wait wuuuuuuuut this actually question gopdebate	neg
stop illegal immigration close bridge crispie gopdebate	neu
can send gopdebates blacklivesmatter	neg
would love see seem good guy gopdebat	pos
tedcruz head presidential debates go ted gopdebat	pos
from today time president year office arena gopdebates iava	neu
oh ted cruz talk think need ice cream gopdebates	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
wait snl weekend debate coverage gopdebates gopdebate	pos
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
really closing question why gopdebate	neg
no care daddy issue cruz gopdebates	neg
how guy wish debate instead allbutone gopdebates	neu
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
gopdebate go amendment	neg
so imaginary friend sky ring yesterday derpbate foxnews foxdebate	neu
why fluff legitimate question like first amendment separation church amp state gopdebate	neg
thank hold gopdebates now million people know good balance msn abc cbs	neg
hey how absolutely fearful lol refuse ask	neg
the candidate attack fox stop speak gopdebate	neg
this fucking question theyre asking this to potential presidential nominees holy shit gopdebate	neg
the creepy blond commentator promise god come gopdebates break	neg
now ask talk god gopdebates	neu
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
imagine trump give state union yeah ok maybe vote gopdebate	pos
a trailer terrible movie no escape air gopdebates feel apt	neu
hopefully find god stand taxing pimp issue gopdebate	neg
classy gopdebates	pos
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
dear friend like fun mad republicans treat people afford live gopdebates	neg
kasich strong start debate lack question lead fade background gopdebate	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
military spending vs nation gopdebates	neu
can send gopdebates blacklivesmatter	neg
hopefully find god stand taxing pimp issue gopdebate	neu
see burn bush gopdebate	neu
gopdebates previous tweet	neg
disappointing fox news conduct fair amp balanced debate gopdebate gopdebates	neg
one word gopdebates bingo	neu
lottabody end wrap chrischristie gopdebates	neu
god dinosaur gopdebates foxnewsdebate	neu
hopefully find god stand taxing pimp issue gopdebate	neg
chris christie want unbelievably sized military to intimidate people not see penis	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
hey how absolutely fearful lol refuse ask	pos
what roxy girl think gopdebates	neu
russia amp china know hillary clinton email congress gopdebate	neu
make proud new	pos
where alumnus foreign affair program military school need help please gopdebate	neu
commercial break gopdebates	neu
russia amp china know hillary clinton email congress gopdebate	neu
stay tune closing statement final thought god and turn tv good gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
tedcruz head presidential debates go ted gopdebat	pos
the candidate attack fox stop speak gopdebate	neg
commercial break gopdebates	neu
fact obama cause drought gop gopdebat pjnet	neu
tedcruz head presidential debates go ted gopdebat	pos
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
can send gopdebates blacklivesmatter	neg
trump cam hand gopdebate	neu
ok foxnew allow rebut so happy right gopdebate	neg
gopdebate gopdebates no talk govt control gun control	neu
hey how absolutely fearful lol refuse ask	neg
keep call trump billionaire reality tv star incredible gopdebate	neu
lie need strong leader tell truth gopdebates	neg
why chris wallace ask politican finance money come gopdebate	neg
from watch gopdebates like blacklivesdontmatter bashing pbo fail policy important	neg
commercial break gopdebates	neu
russia amp china know hillary clinton email congress gopdebate	neu
commercial break gopdebates	neu
oh boy social issue gop code control woman body amp sexuality hold tight twitterland	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
jesus walks start gawd that god entry music gopdebate	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
huckabee play bass right play steinberger know gopdebate	pos
be want punch chris wallace face gopdebate gopdebates	neg
accord good lord make appearance break primetime gopdebate	neu
answer direct question president	neg
can send gopdebates blacklivesmatter	neu
thanks fox news raise rating gopdebate gopdebates	neg
the run debate astonishing gopdebates	neg
thank hold gopdebates now million people know good balance msn abc cbs	neg
have go bed gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
wait accidentally eat gopdebate	neg
that make sense ron paul gopdebates gopdebate stop give money enemy	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
commercial break gopdebates	neu
commercial break gopdebates	neu
primary fox party set anoint man jeb canttrustabush	neg
commercial break gopdebates	neu
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
stay tune closing statement final thought god and turn tv good gopdebate	neg
gopdebates will let tedcruz speak	neg
honestly miss mitt romney all buffoon mind gopdebate	neg
can send gopdebates blacklivesmatter	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
gopdebat paul want collect record terrorist few americans	neu
want rand paul have gopdebate	pos
be want punch chris wallace face gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
foxnews gopdebates own debate come sma	pos
true number aide convict felony high number wi voter impersonation case past yrs wiun	neg
perfect sweet point time hogging go rand gopdebate	pos
chris christie want increase military troop while gop congress vote against veteran gopdebates	neg
so huckabee try military decrease troop want serve alongside gay people gopdebate	neg
one question important urgent movement us today amp long time one question gopdebate	neg
can send gopdebates blacklivesmatter	neg
way answer question dad tv night gopdebates	neg
pataki pro choice disqualify gop candidate gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
handle gopdebates	neg
commercial break gopdebates	neg
wait god come gopdebates	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
russia amp china know hillary clinton email congress gopdebate	neg
commercial break gopdebates	neu
shhhh god talk gopdebate	neu
let trans people fight military fight right decade great gopdebate	neu
wait accidentally eat gopdebate	neg
ben carson get good hair stage gopdebates	pos
break mike huckabee not transgender right bigsuprise gopdebates	neu
god go fox news appearance gopdebate	neu
dear donald trump sniff couple time head ass gopdebates	neg
the candidate attack fox stop speak gopdebate	pos
drink trump gopdebates	pos
lol cruz allow jump comment christie gopdebates	neg
the purpose military kill people break thing soul ache god gopdebate	neg
do god break gopdebate	neg
could god anymore awkward gopdebate	neg
expect farce bottom tier butttttttttttt gopdebate	neg
looooooove violence military intimidate people gopdebate	neg
do need large military power world big gopdebat warmonger	neg
these people specialize superlative hyperbole make good tv bad politic gopdebate	neg
forget ted cruz gopdebate	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neg
oh brilliant amp love drink red bulls debate gopdebates	pos
ben carson proof neurosurgeon look like marvin gaye face time gopdebate	neg
why chris wallace ask politican finance money come gopdebate	neg
why chris wallace ask politican finance money come gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
do need large military power world big gopdebat warmonger	neg
ask abortion woman ask military veteran gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
the candidate attack fox stop speak gopdebate	neu
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
rubio awesome response pro life gopdebates	pos
tedcruz head presidential debates go ted gopdebat	pos
yeah ignore carson gopdebates	neg
huckabee attack tran medical care gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
be want punch chris wallace face gopdebate gopdebates	neg
anyone think question climatechange gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
gopdebate bring straight outta compton	neu
do tell mile huckabee military integration ted cruz iran contra guy history general gopdebates	neg
where rand paul come what yahoo gopdebate	neg
dobb gopdebates like	pos
the candidate attack fox stop speak gopdebate	neg
think see gopdebate	neg
so tran soldier die huckabee foot bill fulfil human being really go	neg
twitter transcript talk tv set gopdebat	neu
mush bayonet what walker a revolutionary war site gopdebate	neu
in min blowhard talk lot guy work speak volume gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
ben carson talk trash mature speaker truth maturity strength display gopdebates foxnewsdebate w	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
be want punch chris wallace face gopdebate gopdebates	neg
say bibi know want gopdebate	neu
wait remember bros name gop gopdebate clowncar gopdebate	neg
absurd statement huckabee gopdebates	neg
pissed fox news gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
why chris wallace ask politican finance money come gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	neg
popeye sailor man gopdebates	neu
be want punch chris wallace face gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
like crazy inter racial thing huckabee social experiment gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
to kill people break thing gopdebate	neg
pissed fox news gopdebate gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
believe ted cruz reference reagan hostage release most people know weapon	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
friend look talk like ben carson ruin debate gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
thanks fox news raise rating gopdebate gopdebates	pos
so tran soldier die huckabee foot bill fulfil human being really gopdebate	neg
whoah fan dammit like gopdebate	pos
mike huckabee quote limp bizkit lyric military talking point breakstuff gopdebates	pos
dear jeb bush record sir clear fucking ememy vote public period gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
the candidate attack fox stop speak gopdebate	neg
the military social experiment do include woman idea gopdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
admit pleasantly surprised question moderator transgender issue unexpect gopdebate	pos
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
so watch gopdebate television staff livetweet yell tv	neu
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
the disaster forget military yes yes gopdebate	neg
wait accidentally eat gopdebate	neg
these fox news debate comedy laugh store fun gopdebates	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neg
be want punch chris wallace face gopdebate gopdebates	neg
far good moderator tonight hand gopdebate gopdebates nice job bret	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
tedcruz head presidential debates go ted gopdebat	pos
hey how absolutely fearful lol refuse ask	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
gov give succinct excellent answer respond putin gopdebate	pos
why chris wallace ask politican finance money come gopdebate	neg
tedcruz head presidential debates go ted gopdebat	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
gopdebate interesting	pos
these fox news debate comedy laugh store fun gopdebates	neg
one question important urgent movement us today amp long time one question gopdebate	neg
wonder kind progressive view mike huckabee transgender people gopdebate	neg
the purpose military kill people break thing mike huckabee gopdebates kkkorgop	neu
damn peach vodka gopdebate bad vino	neg
the purpose military kill break thing this news gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
mike huckabee the military social experiment transgender gopdebate	neg
ben carson actually debate what downtime hope bring book gopdebate	neg
more mushin pushin walker gopdebates	neu
china amp russia server know hilary clinton email gopdebate	pos
trump cam hand gopdebate	pos
why chris wallace ask politican finance money come gopdebate	neg
so foxnews shut debate stream sky just little controlling	neg
care clinton email issue walker zinger pretty good gopdebate	pos
primary fox party set amp anoint man jeb canttrustabush	neg
one question important urgent movement us today amp long time one question gopdebate	neu
gopdebat ben carson advice try surgeon general	neu
far good moderator tonight hand gopdebate gopdebates nice job bret	pos
tedcruz head presidential debates go ted gopdebat	pos
the progressive movement cause problem epitome gopdebates lt agree	pos
ben carson say military not hv capability strike assad goodbye dude nut gopdebat foxdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
twitter transcript talk tv set gopdebat	neu
scott walker your email controversy gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
carson convince ukraine nuke washington will weapon defend gopdebate	neu
hey how absolutely fearful lol refuse ask	neg
when find moosh push say year gopdebate	neg
need one to talk about gopdebate	neu
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
scott walker mush steel debatewithbernie gopdebates gopdebacle	neu
nope feel like gopdebates nomorelibsorrinos ccot makedclisten pjnet	neg
ben carson talk trash mature speaker truth maturity strength display gopdebates foxnewsdebate winbenwin	pos
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
love hear bencarson gopdebates debatequestionswewanttohear make perfect sense israel awesome	pos
hey how absolutely fearful lol refuse ask	neu
evidence hack talk come syria gopdebates	pos
scott walker build wall country gopdebate	neu
the candidate attack fox stop speak gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
candidate amendment right free speech context question provide gopdebate gopdebates	neg
carly know leader issue middle east gopdebates	pos
real foreign policy question wait wait great hillary clinton joke gopdebate	neg
be joke polish missile defense network gopdebate	neu
nice candidate oppose russia aggressive action europe gopdebate	pos
the candidate attack fox stop speak gopdebate	neg
rand paul hair sell calamari debate gopdebate	neu
be want punch chris wallace face gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
gopdebat ben carson advice try surgeon general	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
this roast hilary clinton need jeff ross gopdebates	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	pos
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
like ben carson really want gopdebate	neu
be want punch chris wallace face gopdebate gopdebates	neg
ben carson cake fine black radiance set gopdebates bnrdebate debate	pos
foxnews gopdebates own debate come sma	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
tune poser gopdebates cruzhatesgaypeople	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neu
need donald trump red zone gopdebate part speak	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
why chant war gopdebate republicandebat debate gop debatewithbernie	neg
want work early tomorrow blame gopdebates patron tardiness tomorrow	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neu
be want punch chris wallace face gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
look like skip climate change like talk white walker king landing gopdebates debatewithbernie	neg
why chris wallace ask politican finance money come gopdebate	neg
ben not argument romney get rock horsesandbayonette gopdebate	neg
need control debate gopdebate gopdebates	pos
be want punch chris wallace face gopdebate gopdebates	neg
bernie sanders wipe floor all clown feelthebern debatewithbernie gopdebate	neg
like ted cruz look like bill murray gopdebate	pos
be want punch chris wallace face gopdebate gopdebates	neg
now time play be smarter than neurosurgeon gopdebate	neu
throughly enjoy facebook f logo frame candidate nicely gopdebat bnrdebate	neu
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
shrink military compare the time declare war gopdebate	neu
ben carson say blacklivesmatter start answer regain blackcard gopdebates	neu
talk reagan like say the godfather favorite film what you think gopdebate	neu
gopdebate proof people willing blow dead man	neg
in hostage iran release day ronald reagan swear	neu
trump get right talk immigration untill bring gopdebate gopdebates	pos
trump good job amazing want hear say trump gopdebate politic gopdebate	pos
straight outta compton commercial fox news well play gopdebate	pos
love carly fiorina say phone bibi israel gopdebates	pos
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
twitter transcript talk tv set gopdebat	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
be want punch chris wallace face gopdebate gopdebates	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neu
lady scream bloody murder agree best moment of gopdebate	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
drink trump gopdebates	neg
trump cam hand gopdebate	neu
way fun america watch gopdebate	pos
ted look history deal bolster reagan gopdebate gopdebates	neg
finally question cruz iranian deal terrible russia cyber attack reagan iran release prisoner gopdebate	neu
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	pos
oh boy social issue gop code control woman body amp sexuality hold tight twitterland	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	pos
on note cruz amp trump cold war would kick commie ass gopdebate	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
twitter transcript talk tv set gopdebat	neu
one favorite thing gopdebates candidate see person thank amp	pos
need cigarette gopdebate	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
go debate forum gopdebate	neu
megyn kelly how defeat isis cruz with green lantern ring	neg
trump think war happen iran cruz need war iran sure maybe russia gopdebate	neg
oh shit forget ted cruz gopdebates foxdebate	neg
yeah and obama bag bin laden gopdebates foxnewsdebate	neu
would personally fight our enemy in a cage match gopdebate	neu
fill joy right gopdebate	pos
ted cruz mutant superpower fear mongering tedcruz gopdebate gopdebates	neg
wish ask question gopdebate	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
why chris wallace ask politican finance money come gopdebate	neu
know frontrunner watch debate gopdebate gopdebates	neg
profitable enforce woman right gay right gopdebate	neu
why chris wallace ask politican finance money come gopdebate	neg
why chris wallace ask politican finance money come gopdebate	neu
be want punch chris wallace face gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
stress eat fridge take shot whiskey gopdebate	neu
the candidate attack fox stop speak gopdebate	neg
one question important urgent movement us today amp long time one question gopdebate	neu
one question important urgent movement us today amp long time one question gopdebate	neu
know frontrunner watch debate gopdebate gopdebates	neu
cruz talk lead laughable want century social issue gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neg
dear fox news moderator forget chinese hacking start bush admin gopdebates	neg
hey how absolutely fearful lol refuse ask	neg
wish ask politician actually read iran deal gopdebate	neg
kasich kill joe put john gopdebates	neg
twitter transcript talk tv set gopdebat	neu
be want punch chris wallace face gopdebate gopdebates	neg
trump worried nice act like total mean girl month what change gopdebates gopdebate	neg
be kasich aware make sense gopdebate	pos
be want punch chris wallace face gopdebate gopdebates	neg
man stage discuss woman gopdebates	neu
donaldtrump dodge russia question gopdebates	neu
mean obama call woman dog say look good knee that cool gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
only trump get talk russia question gopdebate	neu
be want punch chris wallace face gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
pro life cop involve gop candidate gopdebate	neg
newsflash jeb will unite country commoncore please lol gopdebate	neg
what skip blacklivesmatter rouge policing talk russia not russia important seriously gopdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
twitter transcript talk tv set gopdebat	neu
be want punch chris wallace face gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
good debatequestionswewanttohear gopdebates bash result accomplishments	neg
thanks fox news raise rating gopdebate gopdebates	pos
why enforce speak bell rule gopdebate	neg
the candidate attack fox stop speak gopdebate	neu
be want punch chris wallace face gopdebate gopdebates	neg
dear donald trump sniff couple time head ass gopdebates	neg
proper training proper upbringing gopdebate gopdebates fop thinblueline	neu
why talk obama foreign policy moderator ask gopdebate	neu
know frontrunner watch debate gopdebate gopdebates	neu
be want punch chris wallace face gopdebate gopdebates	neg
dear donald trump sniff couple time head ass gopdebates	neg
twitter transcript talk tv set gopdebat	neu
right there gopdebate boring amp trump pretend apprentice amp run	neu
here dog look like panda gopdebate	neg
trump ass gopdebate	neg
trump get right talk immigration untill bring gopdebate gopdebates	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neu
know frontrunner watch debate gopdebate gopdebates	pos
know frontrunner watch debate gopdebate gopdebates	neu
notice talk cruz gopdebate gopdebat tedcruz	neu
watch gopdebates interesting far must disagree trump issue entertaining bunch	pos
be want punch chris wallace face gopdebate gopdebates	neg
jeb bush lie and poorly gopdebates foxdebate	neg
trump conservative hes not tcot ccot gopdebate trojanhorsetrump gopdebates foxdebate	pos
be want punch chris wallace face gopdebate gopdebates	neg
trump cam hand gopdebate	neu
